case,hh_size,n_adult,n_child,age,sex_code,emp_code,eth_code,mar_code,region_code,tenure_code,lone_parent,educ_code,disp_income_week,eq_scale
2716,7.0,7.0,0.0,49.0,2.0,4.0,1.0,3.0,8.0,1.0,2.0,5.0,794.3944,4.0
2717,2.0,2.0,0.0,71.0,1.0,1.0,1.0,1.0,9.0,7.0,2.0,,1265.22,1.5
2718,4.0,2.0,2.0,34.0,2.0,3.0,3.0,1.0,3.0,4.0,2.0,7.0,362.84,2.3
2719,2.0,2.0,0.0,80.0,1.0,6.0,1.0,1.0,11.0,7.0,2.0,,409.282,1.5
2720,1.0,1.0,0.0,67.0,1.0,6.0,1.0,4.0,11.0,7.0,2.0,3.0,557.072,1.0
2721,1.0,1.0,0.0,75.0,1.0,6.0,1.0,5.0,1.0,7.0,2.0,,217.34,1.0
2722,2.0,2.0,0.0,33.0,1.0,3.0,1.0,1.0,8.0,5.0,2.0,7.0,1132.907,1.5
2723,1.0,1.0,0.0,80.0,2.0,6.0,1.0,5.0,8.0,7.0,2.0,,239.862,1.0
2724,1.0,1.0,0.0,80.0,1.0,6.0,1.0,5.0,5.0,7.0,2.0,,115.002,1.0
2725,4.0,2.0,2.0,35.0,1.0,1.0,1.0,3.0,6.0,3.0,2.0,7.0,628.89,2.1
2726,3.0,2.0,1.0,40.0,1.0,3.0,3.0,1.0,7.0,3.0,2.0,5.0,310.55,1.8
2727,1.0,1.0,0.0,29.0,1.0,5.0,1.0,4.0,4.0,2.0,2.0,6.0,106.35,1.0
2728,4.0,3.0,1.0,33.0,2.0,2.0,1.0,3.0,10.0,5.0,2.0,1.0,1630.56,2.3
2729,1.0,1.0,0.0,57.0,2.0,3.0,1.0,5.0,3.0,7.0,2.0,5.0,204.55,1.0
2730,1.0,1.0,0.0,71.0,1.0,6.0,1.0,4.0,2.0,2.0,2.0,,159.732,1.0
2731,2.0,2.0,0.0,71.0,2.0,6.0,1.0,1.0,5.0,7.0,2.0,,328.122,1.5
2732,1.0,1.0,0.0,72.0,2.0,6.0,1.0,5.0,5.0,7.0,2.0,,336.99,1.0
2733,2.0,2.0,0.0,80.0,1.0,6.0,1.0,1.0,8.0,7.0,2.0,,305.102,1.5
2734,1.0,1.0,0.0,55.0,2.0,2.0,1.0,5.0,8.0,4.0,2.0,7.0,418.89,1.0
2735,1.0,1.0,0.0,70.0,1.0,6.0,1.0,6.0,1.0,1.0,2.0,,125.452,1.0
2736,1.0,1.0,0.0,52.0,1.0,2.0,1.0,6.0,5.0,3.0,2.0,1.0,324.67,1.0
2737,3.0,3.0,0.0,42.0,1.0,1.0,1.0,1.0,8.0,5.0,2.0,3.0,524.27,2.0
2738,1.0,1.0,0.0,47.0,1.0,7.0,1.0,4.0,8.0,1.0,2.0,3.0,113.97,1.0
2739,2.0,2.0,0.0,80.0,1.0,6.0,1.0,1.0,11.0,7.0,2.0,,548.364,1.5
2740,2.0,2.0,0.0,80.0,1.0,6.0,1.0,1.0,2.0,7.0,2.0,,557.77,1.5
2741,1.0,1.0,0.0,50.0,2.0,3.0,1.0,4.0,10.0,3.0,2.0,,147.72,1.0
2742,5.0,3.0,2.0,33.0,1.0,2.0,1.0,1.0,8.0,5.0,2.0,3.0,812.74,2.6
2743,3.0,3.0,0.0,25.0,1.0,7.0,1.0,4.0,2.0,4.0,2.0,1.0,263.46,2.0
2744,3.0,2.0,1.0,41.0,1.0,2.0,1.0,1.0,12.0,5.0,2.0,5.0,943.07,1.8
2745,2.0,2.0,0.0,50.0,2.0,1.0,1.0,3.0,3.0,7.0,2.0,7.0,851.67,1.5
2746,3.0,1.0,2.0,34.0,2.0,1.0,1.0,6.0,8.0,7.0,1.0,3.0,304.68,1.6
2747,1.0,1.0,0.0,66.0,2.0,6.0,1.0,6.0,3.0,1.0,2.0,7.0,219.282,1.0
2748,3.0,2.0,1.0,46.0,2.0,2.0,1.0,4.0,5.0,5.0,1.0,5.0,341.24,1.8
2749,2.0,2.0,0.0,76.0,1.0,1.0,1.0,1.0,5.0,7.0,2.0,,487.754,1.5
2750,4.0,2.0,2.0,35.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0,619.78,2.3
2751,2.0,2.0,0.0,38.0,2.0,1.0,1.0,4.0,8.0,3.0,2.0,3.0,588.91,1.5
2752,2.0,2.0,0.0,59.0,2.0,2.0,1.0,6.0,8.0,5.0,2.0,6.0,485.09,1.5
2753,5.0,2.0,3.0,36.0,1.0,2.0,10.0,1.0,8.0,3.0,2.0,1.0,536.11,2.4
2754,1.0,1.0,0.0,80.0,2.0,6.0,1.0,5.0,5.0,7.0,2.0,,182.0,1.0
2755,2.0,2.0,0.0,63.0,1.0,1.0,1.0,1.0,5.0,7.0,2.0,1.0,1389.682,1.5
2756,1.0,1.0,0.0,64.0,1.0,7.0,1.0,6.0,9.0,5.0,2.0,1.0,594.33,1.0
2757,2.0,2.0,0.0,56.0,2.0,7.0,1.0,1.0,2.0,2.0,2.0,,321.334,1.5
2758,4.0,2.0,2.0,44.0,1.0,2.0,1.0,1.0,9.0,5.0,2.0,1.0,1558.993,2.1
2759,1.0,1.0,0.0,68.0,1.0,1.0,1.0,5.0,4.0,7.0,2.0,,811.742,1.0
2760,1.0,1.0,0.0,67.0,2.0,6.0,1.0,5.0,9.0,7.0,2.0,7.0,154.322,1.0
2761,1.0,1.0,0.0,48.0,1.0,5.0,1.0,4.0,6.0,2.0,2.0,5.0,161.0,1.0
2762,4.0,2.0,2.0,39.0,1.0,2.0,1.0,1.0,4.0,5.0,2.0,5.0,515.24,2.1
2763,2.0,2.0,0.0,52.0,1.0,2.0,1.0,1.0,4.0,7.0,2.0,1.0,897.59,1.5
2764,2.0,2.0,0.0,78.0,2.0,6.0,1.0,1.0,5.0,7.0,2.0,,502.764,1.5
2765,2.0,1.0,1.0,32.0,2.0,4.0,1.0,4.0,12.0,3.0,1.0,8.0,142.4,1.3
2766,2.0,2.0,0.0,52.0,2.0,7.0,1.0,6.0,11.0,1.0,2.0,,201.01,1.5
2767,2.0,2.0,0.0,54.0,2.0,2.0,1.0,1.0,2.0,5.0,2.0,1.0,1160.37,1.5
2768,2.0,2.0,0.0,70.0,1.0,6.0,1.0,1.0,4.0,7.0,2.0,,447.964,1.5
2769,1.0,1.0,0.0,70.0,2.0,6.0,1.0,5.0,9.0,7.0,2.0,,1014.332,1.0
2770,3.0,3.0,0.0,42.0,2.0,7.0,1.0,4.0,12.0,1.0,1.0,5.0,320.0,2.0
2771,1.0,1.0,0.0,80.0,2.0,6.0,1.0,5.0,1.0,7.0,2.0,,198.292,1.0
2772,5.0,2.0,3.0,32.0,1.0,2.0,1.0,3.0,4.0,3.0,2.0,1.0,683.41,2.4
2773,2.0,2.0,0.0,61.0,2.0,2.0,1.0,1.0,7.0,7.0,2.0,1.0,1630.56,1.5
2774,2.0,2.0,0.0,49.0,2.0,2.0,1.0,1.0,9.0,2.0,2.0,4.0,373.393,1.5
2775,4.0,4.0,0.0,50.0,2.0,2.0,1.0,1.0,10.0,5.0,2.0,1.0,944.16,2.5
2776,3.0,3.0,0.0,70.0,1.0,6.0,1.0,1.0,2.0,7.0,2.0,,689.814,2.0
2777,3.0,3.0,0.0,53.0,1.0,2.0,1.0,1.0,1.0,7.0,2.0,4.0,909.5,2.0
2778,1.0,1.0,0.0,46.0,2.0,7.0,1.0,6.0,9.0,2.0,2.0,,70.0,1.0
2779,2.0,2.0,0.0,28.0,1.0,2.0,1.0,1.0,8.0,5.0,2.0,3.0,683.6706,1.5
2780,2.0,2.0,0.0,72.0,1.0,6.0,1.0,1.0,11.0,7.0,2.0,,479.314,1.5
2781,2.0,2.0,0.0,32.0,1.0,2.0,1.0,3.0,8.0,5.0,2.0,1.0,960.49,1.5
2782,2.0,2.0,0.0,37.0,2.0,2.0,1.0,1.0,6.0,7.0,2.0,4.0,937.8536,1.5
2783,1.0,1.0,0.0,53.0,2.0,2.0,1.0,7.0,3.0,3.0,2.0,5.0,265.34,1.0
2784,2.0,2.0,0.0,72.0,1.0,6.0,1.0,1.0,3.0,7.0,2.0,,782.664,1.5
2785,4.0,2.0,2.0,30.0,2.0,4.0,1.0,3.0,3.0,1.0,2.0,4.0,261.0,2.1
2786,2.0,2.0,0.0,68.0,1.0,6.0,1.0,1.0,2.0,7.0,2.0,1.0,775.15,1.5
2787,2.0,2.0,0.0,73.0,1.0,6.0,1.0,1.0,9.0,7.0,2.0,,470.99,1.5
2788,5.0,1.0,4.0,27.0,2.0,7.0,1.0,4.0,8.0,1.0,1.0,6.0,439.73,2.2
2789,4.0,4.0,0.0,64.0,2.0,2.0,1.0,6.0,2.0,5.0,2.0,7.0,904.39,2.5
2790,2.0,2.0,0.0,79.0,1.0,6.0,1.0,1.0,8.0,7.0,2.0,,876.762,1.5
2791,2.0,2.0,0.0,76.0,1.0,6.0,1.0,4.0,9.0,7.0,2.0,,385.614,1.5
2792,4.0,4.0,0.0,59.0,1.0,2.0,1.0,1.0,8.0,7.0,2.0,1.0,490.41,2.5
2793,3.0,2.0,1.0,54.0,1.0,2.0,1.0,1.0,11.0,4.0,2.0,5.0,559.3,2.0
2794,1.0,1.0,0.0,53.0,2.0,2.0,1.0,7.0,2.0,5.0,2.0,2.0,541.2076,1.0
2795,2.0,2.0,0.0,28.0,1.0,1.0,1.0,3.0,5.0,5.0,2.0,2.0,867.33,1.5
2796,1.0,1.0,0.0,72.0,1.0,6.0,1.0,4.0,2.0,2.0,2.0,,252.852,1.0
2797,1.0,1.0,0.0,27.0,1.0,2.0,1.0,4.0,8.0,3.0,2.0,1.0,421.36,1.0
2798,1.0,1.0,0.0,65.0,2.0,6.0,1.0,5.0,11.0,7.0,2.0,5.0,396.062,1.0
2799,3.0,2.0,1.0,30.0,1.0,2.0,1.0,1.0,7.0,5.0,2.0,1.0,1221.8212,1.8
2800,1.0,1.0,0.0,54.0,2.0,7.0,1.0,5.0,7.0,1.0,2.0,,267.2,1.0
2801,2.0,2.0,0.0,52.0,2.0,2.0,1.0,6.0,5.0,7.0,2.0,2.0,1114.25,1.5
2802,1.0,1.0,0.0,80.0,1.0,6.0,1.0,5.0,6.0,7.0,2.0,,581.092,1.0
2803,2.0,2.0,0.0,68.0,2.0,2.0,1.0,1.0,10.0,7.0,2.0,5.0,980.62,1.5
2804,2.0,2.0,0.0,80.0,2.0,6.0,1.0,5.0,2.0,7.0,2.0,,470.14,1.5
2805,4.0,1.0,3.0,32.0,2.0,3.0,1.0,7.0,10.0,1.0,1.0,7.0,475.22,1.9
2806,1.0,1.0,0.0,31.0,2.0,7.0,2.0,4.0,3.0,1.0,2.0,3.0,288.29,1.0
2807,2.0,2.0,0.0,69.0,1.0,6.0,1.0,1.0,8.0,5.0,2.0,,489.94,1.5
2808,1.0,1.0,0.0,52.0,1.0,2.0,1.0,6.0,2.0,5.0,2.0,2.0,421.13,1.0
2809,1.0,1.0,0.0,62.0,2.0,6.0,1.0,5.0,12.0,2.0,2.0,,100.69,1.0
2810,4.0,4.0,0.0,80.0,2.0,6.0,1.0,5.0,5.0,7.0,2.0,,890.232,2.5
2811,5.0,4.0,0.0,53.0,1.0,1.0,3.0,1.0,9.0,5.0,2.0,1.0,1630.56,2.5
2812,4.0,2.0,2.0,37.0,2.0,2.0,1.0,1.0,9.0,3.0,2.0,1.0,1077.552,2.1
2813,2.0,2.0,0.0,74.0,1.0,6.0,1.0,1.0,4.0,7.0,2.0,,381.724,1.5
2814,1.0,1.0,0.0,44.0,2.0,2.0,1.0,4.0,2.0,5.0,2.0,4.0,317.43,1.0
2815,2.0,2.0,0.0,65.0,1.0,6.0,1.0,1.0,9.0,7.0,2.0,1.0,1255.732,1.5
2816,4.0,3.0,1.0,44.0,2.0,2.0,1.0,1.0,11.0,5.0,2.0,2.0,930.82,2.3
2817,3.0,2.0,1.0,46.0,1.0,2.0,1.0,1.0,11.0,5.0,2.0,3.0,659.29,1.8
2818,1.0,1.0,0.0,24.0,1.0,2.0,1.0,4.0,5.0,3.0,2.0,1.0,433.7336,1.0
2819,1.0,1.0,0.0,42.0,2.0,2.0,1.0,4.0,7.0,5.0,2.0,1.0,830.0,1.0
2820,2.0,2.0,0.0,49.0,1.0,1.0,1.0,6.0,2.0,5.0,2.0,,426.92,1.5
2821,2.0,2.0,0.0,39.0,1.0,2.0,1.0,3.0,6.0,3.0,2.0,1.0,999.48,1.5
2822,3.0,2.0,1.0,26.0,1.0,2.0,1.0,3.0,11.0,3.0,2.0,3.0,592.0376,1.8
2823,7.0,4.0,3.0,37.0,1.0,7.0,1.0,1.0,4.0,1.0,2.0,4.0,331.5,3.4000000000000004
2824,1.0,1.0,0.0,79.0,1.0,6.0,1.0,4.0,8.0,3.0,2.0,,270.502,1.0
2825,4.0,4.0,0.0,46.0,2.0,2.0,1.0,1.0,9.0,3.0,2.0,3.0,1120.0,2.5
2826,1.0,1.0,0.0,71.0,2.0,6.0,1.0,5.0,11.0,7.0,2.0,,219.812,1.0
2827,1.0,1.0,0.0,73.0,2.0,6.0,1.0,6.0,9.0,3.0,2.0,,149.85,1.0
2828,2.0,2.0,0.0,42.0,2.0,2.0,1.0,3.0,8.0,5.0,2.0,2.0,758.36,1.5
2829,2.0,2.0,0.0,80.0,2.0,6.0,1.0,5.0,2.0,7.0,2.0,,493.8436,1.5
2830,2.0,2.0,0.0,28.0,1.0,2.0,1.0,3.0,8.0,5.0,2.0,3.0,1040.34,1.5
2831,5.0,2.0,3.0,43.0,1.0,2.0,1.0,1.0,2.0,5.0,2.0,2.0,1252.4,2.6
2832,2.0,2.0,0.0,59.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,6.0,660.42,1.5
2833,2.0,2.0,0.0,65.0,1.0,6.0,1.0,5.0,3.0,1.0,2.0,,224.692,1.5
2834,2.0,2.0,0.0,27.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,5.0,780.28,1.5
2835,4.0,4.0,0.0,45.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,7.0,1424.3606,2.5
2836,4.0,2.0,2.0,34.0,1.0,2.0,1.0,3.0,10.0,5.0,2.0,2.0,557.8,2.1
2837,1.0,1.0,0.0,72.0,2.0,6.0,1.0,5.0,11.0,7.0,2.0,,322.692,1.0
2838,5.0,2.0,3.0,37.0,1.0,2.0,1.0,3.0,9.0,3.0,2.0,7.0,586.1218,2.4
2839,3.0,3.0,0.0,51.0,2.0,7.0,1.0,6.0,3.0,2.0,1.0,,249.0,2.0
2840,1.0,1.0,0.0,67.0,1.0,6.0,1.0,7.0,2.0,2.0,2.0,7.0,188.47,1.0
2841,3.0,3.0,0.0,69.0,2.0,3.0,1.0,1.0,11.0,7.0,2.0,3.0,933.706,2.0
2842,1.0,1.0,0.0,71.0,1.0,6.0,1.0,5.0,3.0,7.0,2.0,,158.522,1.0
2843,3.0,3.0,0.0,48.0,2.0,2.0,1.0,6.0,4.0,5.0,2.0,1.0,1186.51,2.0
2844,1.0,1.0,0.0,64.0,1.0,2.0,1.0,5.0,11.0,7.0,2.0,,376.762,1.0
2845,2.0,2.0,0.0,54.0,2.0,3.0,1.0,3.0,8.0,7.0,2.0,1.0,1190.2,1.5
2846,5.0,2.0,3.0,44.0,1.0,1.0,1.0,1.0,8.0,5.0,2.0,7.0,1213.58,2.6
2847,2.0,2.0,0.0,32.0,2.0,2.0,1.0,1.0,1.0,5.0,2.0,1.0,1423.76,1.5
2848,3.0,2.0,1.0,19.0,2.0,7.0,1.0,3.0,11.0,1.0,2.0,5.0,233.3,1.8
2849,1.0,1.0,0.0,67.0,2.0,6.0,1.0,6.0,1.0,1.0,2.0,,152.522,1.0
2850,1.0,1.0,0.0,71.0,2.0,6.0,1.0,5.0,8.0,7.0,2.0,,168.542,1.0
2851,1.0,1.0,0.0,36.0,1.0,7.0,1.0,6.0,12.0,1.0,2.0,4.0,71.7,1.0
2852,5.0,2.0,3.0,44.0,1.0,2.0,1.0,1.0,6.0,3.0,2.0,,507.83,2.4
2853,2.0,2.0,0.0,73.0,1.0,6.0,1.0,1.0,11.0,7.0,2.0,,268.134,1.5
2854,1.0,1.0,0.0,79.0,2.0,6.0,1.0,5.0,1.0,7.0,2.0,,439.44,1.0
2855,2.0,2.0,0.0,68.0,1.0,6.0,1.0,1.0,8.0,7.0,2.0,1.0,473.574,1.5
2856,2.0,2.0,0.0,55.0,1.0,2.0,1.0,1.0,1.0,7.0,2.0,5.0,466.34,1.5
2857,2.0,2.0,0.0,60.0,1.0,7.0,1.0,1.0,6.0,7.0,2.0,7.0,189.808,1.5
2858,2.0,2.0,0.0,67.0,1.0,1.0,1.0,1.0,9.0,5.0,2.0,1.0,1300.31,1.5
2859,2.0,2.0,0.0,62.0,1.0,2.0,1.0,1.0,9.0,7.0,2.0,,1630.56,1.5
2860,1.0,1.0,0.0,47.0,1.0,3.0,1.0,4.0,4.0,2.0,2.0,6.0,114.47,1.0
2861,2.0,2.0,0.0,80.0,1.0,6.0,1.0,1.0,3.0,2.0,2.0,,392.854,1.5
2862,2.0,2.0,0.0,45.0,2.0,2.0,1.0,3.0,10.0,5.0,2.0,5.0,953.57,1.5
2863,3.0,3.0,0.0,53.0,1.0,2.0,1.0,1.0,9.0,5.0,2.0,5.0,843.12,2.0
2864,4.0,4.0,0.0,59.0,1.0,2.0,1.0,1.0,8.0,5.0,2.0,3.0,953.43,2.5
2865,1.0,1.0,0.0,76.0,2.0,6.0,1.0,5.0,3.0,7.0,2.0,,371.412,1.0
2866,4.0,1.0,3.0,32.0,2.0,3.0,1.0,7.0,2.0,5.0,1.0,4.0,630.15,1.9
2867,1.0,1.0,0.0,80.0,2.0,6.0,1.0,5.0,5.0,7.0,2.0,,286.602,1.0
2868,3.0,3.0,0.0,62.0,1.0,2.0,1.0,1.0,8.0,7.0,2.0,3.0,554.74,2.0
2869,1.0,1.0,0.0,57.0,1.0,7.0,1.0,6.0,2.0,1.0,2.0,7.0,101.15,1.0
2870,4.0,2.0,2.0,28.0,1.0,2.0,1.0,1.0,9.0,5.0,2.0,4.0,550.82,2.1
2871,1.0,1.0,0.0,47.0,2.0,3.0,1.0,5.0,3.0,7.0,2.0,2.0,210.29,1.0
2872,1.0,1.0,0.0,54.0,2.0,3.0,1.0,4.0,8.0,7.0,2.0,5.0,170.035,1.0
2873,2.0,2.0,0.0,70.0,1.0,3.0,1.0,1.0,9.0,7.0,2.0,,718.762,1.5
2874,4.0,2.0,2.0,48.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,1.0,712.118,2.1
2875,1.0,1.0,0.0,31.0,1.0,7.0,1.0,4.0,6.0,1.0,2.0,5.0,168.3,1.0
2876,1.0,1.0,0.0,80.0,2.0,6.0,1.0,5.0,10.0,7.0,2.0,,260.762,1.0
2877,2.0,2.0,0.0,80.0,2.0,6.0,1.0,5.0,4.0,7.0,2.0,,678.342,1.5
2878,2.0,2.0,0.0,46.0,1.0,2.0,1.0,1.0,9.0,5.0,2.0,5.0,1630.56,1.5
2879,1.0,1.0,0.0,50.0,2.0,3.0,1.0,4.0,2.0,7.0,2.0,1.0,52.23,1.0
2880,3.0,3.0,0.0,46.0,2.0,2.0,1.0,3.0,2.0,5.0,2.0,5.0,1232.01,2.0
2881,2.0,1.0,1.0,42.0,2.0,3.0,1.0,6.0,9.0,3.0,1.0,8.0,286.81,1.3
2882,4.0,2.0,2.0,42.0,1.0,2.0,1.0,1.0,4.0,5.0,2.0,1.0,1630.56,2.1
2883,1.0,1.0,0.0,80.0,2.0,6.0,1.0,5.0,5.0,7.0,2.0,,227.542,1.0
2884,2.0,2.0,0.0,71.0,1.0,6.0,1.0,1.0,4.0,7.0,2.0,,537.06,1.5
2885,2.0,2.0,0.0,57.0,1.0,2.0,1.0,1.0,8.0,5.0,2.0,,919.25,1.5
2886,3.0,2.0,1.0,41.0,1.0,3.0,1.0,7.0,7.0,3.0,1.0,7.0,397.63,2.0
2887,2.0,2.0,0.0,40.0,1.0,2.0,1.0,1.0,7.0,3.0,2.0,7.0,1542.0,1.5
2888,1.0,1.0,0.0,80.0,1.0,6.0,1.0,5.0,8.0,7.0,2.0,,272.802,1.0
2889,2.0,2.0,0.0,50.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,320.34,1.5
2890,2.0,2.0,0.0,70.0,2.0,6.0,1.0,1.0,5.0,7.0,2.0,,530.61,1.5
2891,1.0,1.0,0.0,80.0,2.0,6.0,1.0,5.0,5.0,7.0,2.0,,656.12,1.0
2892,1.0,1.0,0.0,69.0,2.0,6.0,1.0,7.0,4.0,7.0,2.0,1.0,129.542,1.0
2893,1.0,1.0,0.0,80.0,2.0,6.0,1.0,5.0,4.0,7.0,2.0,,164.772,1.0
2894,4.0,2.0,2.0,34.0,1.0,3.0,1.0,1.0,11.0,1.0,2.0,7.0,439.7,2.1
2895,2.0,2.0,0.0,28.0,1.0,2.0,1.0,3.0,2.0,5.0,2.0,5.0,603.87,1.5
2896,1.0,1.0,0.0,80.0,2.0,6.0,1.0,5.0,6.0,7.0,2.0,,560.672,1.0
2897,2.0,2.0,0.0,51.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,5.0,604.29,1.5
2898,1.0,1.0,0.0,76.0,1.0,6.0,1.0,6.0,1.0,1.0,2.0,,186.042,1.0
2899,3.0,2.0,1.0,28.0,1.0,2.0,1.0,3.0,4.0,5.0,2.0,5.0,759.26,1.8
2900,2.0,2.0,0.0,68.0,1.0,6.0,1.0,1.0,12.0,7.0,2.0,2.0,529.78,1.5
2901,3.0,2.0,1.0,30.0,1.0,2.0,1.0,1.0,6.0,5.0,2.0,7.0,946.24,1.8
2902,1.0,1.0,0.0,61.0,2.0,7.0,1.0,6.0,8.0,7.0,2.0,3.0,134.62,1.0
2903,1.0,1.0,0.0,74.0,2.0,6.0,1.0,5.0,2.0,7.0,2.0,,228.772,1.0
2904,5.0,3.0,2.0,48.0,2.0,7.0,10.0,6.0,5.0,3.0,1.0,5.0,310.02,2.8
2905,2.0,2.0,0.0,80.0,1.0,6.0,1.0,1.0,1.0,7.0,2.0,,496.324,1.5
2906,4.0,2.0,2.0,48.0,1.0,2.0,1.0,1.0,5.0,5.0,2.0,1.0,712.6,2.1
2907,3.0,3.0,0.0,35.0,1.0,1.0,3.0,1.0,8.0,5.0,2.0,2.0,1238.54,2.0
2908,2.0,2.0,0.0,36.0,1.0,1.0,1.0,3.0,6.0,3.0,2.0,7.0,786.15,1.5
2909,5.0,4.0,1.0,53.0,1.0,2.0,1.0,1.0,5.0,5.0,2.0,1.0,1282.54,2.8
2910,4.0,4.0,0.0,43.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,,618.0,2.5
2911,3.0,2.0,1.0,42.0,2.0,2.0,1.0,3.0,7.0,3.0,2.0,1.0,1630.56,1.8
2912,2.0,2.0,0.0,37.0,2.0,2.0,1.0,1.0,12.0,5.0,2.0,1.0,1364.41,1.5
2913,1.0,1.0,0.0,78.0,1.0,6.0,1.0,5.0,11.0,8.0,2.0,,270.242,1.0
2914,4.0,2.0,2.0,39.0,1.0,2.0,1.0,1.0,6.0,5.0,2.0,2.0,610.58,2.1
2915,4.0,2.0,2.0,40.0,1.0,4.0,2.0,1.0,6.0,5.0,2.0,2.0,515.15,2.1
2916,4.0,4.0,0.0,58.0,2.0,3.0,1.0,1.0,4.0,7.0,2.0,6.0,1119.792,2.5
2917,3.0,1.0,2.0,53.0,2.0,1.0,1.0,6.0,6.0,1.0,1.0,6.0,439.66,1.8
2918,5.0,1.0,4.0,38.0,2.0,1.0,1.0,7.0,5.0,5.0,1.0,6.0,286.0,2.2
2919,1.0,1.0,0.0,80.0,2.0,6.0,1.0,5.0,9.0,7.0,2.0,,153.912,1.0
2920,4.0,1.0,3.0,32.0,2.0,3.0,1.0,4.0,4.0,3.0,1.0,7.0,341.55,2.1
2921,1.0,1.0,0.0,79.0,2.0,6.0,1.0,5.0,3.0,7.0,2.0,,559.622,1.0
2922,2.0,2.0,0.0,27.0,1.0,2.0,1.0,3.0,11.0,5.0,2.0,1.0,1630.56,1.5
2923,2.0,2.0,0.0,48.0,2.0,2.0,1.0,4.0,5.0,2.0,2.0,4.0,500.0,1.5
2924,2.0,2.0,0.0,52.0,2.0,2.0,1.0,1.0,9.0,5.0,2.0,2.0,1010.44,1.5
2925,2.0,2.0,0.0,61.0,2.0,7.0,1.0,1.0,8.0,7.0,2.0,3.0,946.21,1.5
2926,4.0,2.0,2.0,45.0,1.0,2.0,1.0,1.0,9.0,5.0,2.0,1.0,1630.56,2.1
2927,4.0,4.0,0.0,48.0,1.0,2.0,1.0,1.0,2.0,5.0,2.0,5.0,1001.24,2.5
2928,2.0,2.0,0.0,63.0,2.0,4.0,1.0,5.0,7.0,7.0,2.0,5.0,737.34,1.5
2929,1.0,1.0,0.0,56.0,1.0,3.0,1.0,4.0,6.0,3.0,2.0,1.0,763.75,1.0
2930,1.0,1.0,0.0,60.0,2.0,7.0,1.0,4.0,2.0,1.0,2.0,4.0,111.48,1.0
2931,1.0,1.0,0.0,65.0,2.0,1.0,1.0,5.0,7.0,7.0,2.0,1.0,400.06,1.0
2932,2.0,2.0,0.0,73.0,1.0,6.0,1.0,1.0,6.0,7.0,2.0,,481.554,1.5
2933,1.0,1.0,0.0,79.0,1.0,6.0,1.0,5.0,6.0,8.0,2.0,,154.422,1.0
2934,4.0,2.0,2.0,33.0,2.0,2.0,1.0,3.0,5.0,2.0,2.0,7.0,491.36,2.1
2935,2.0,1.0,1.0,26.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,7.0,324.69,1.3
2936,1.0,1.0,0.0,66.0,1.0,1.0,1.0,7.0,8.0,7.0,2.0,1.0,293.55,1.0
2937,1.0,1.0,0.0,76.0,2.0,6.0,1.0,5.0,3.0,7.0,2.0,,315.38,1.0
2938,5.0,5.0,0.0,22.0,1.0,7.0,1.0,4.0,9.0,4.0,2.0,3.0,743.86,3.0
2939,4.0,3.0,1.0,41.0,1.0,2.0,1.0,1.0,9.0,5.0,2.0,2.0,924.546,2.3
2940,1.0,1.0,0.0,54.0,2.0,7.0,1.0,4.0,3.0,7.0,2.0,1.0,0.87,1.0
2941,3.0,2.0,1.0,41.0,1.0,2.0,1.0,1.0,6.0,5.0,2.0,1.0,934.83,1.8
2942,2.0,2.0,0.0,59.0,1.0,2.0,1.0,1.0,4.0,7.0,2.0,7.0,1183.23,1.5
2943,4.0,2.0,2.0,32.0,2.0,2.0,1.0,1.0,3.0,5.0,2.0,1.0,850.6,2.1
2944,1.0,1.0,0.0,27.0,1.0,7.0,10.0,4.0,1.0,4.0,2.0,4.0,1.54,1.0
2945,2.0,2.0,0.0,55.0,1.0,2.0,1.0,5.0,8.0,7.0,2.0,3.0,381.33,1.5
2946,2.0,2.0,0.0,70.0,1.0,6.0,1.0,1.0,2.0,7.0,2.0,,407.35,1.5
2947,4.0,2.0,2.0,43.0,2.0,1.0,1.0,1.0,12.0,5.0,2.0,2.0,824.11,2.1
2948,2.0,2.0,0.0,30.0,1.0,2.0,1.0,3.0,7.0,5.0,2.0,4.0,1115.7952,1.5
2949,2.0,2.0,0.0,80.0,1.0,6.0,1.0,1.0,6.0,7.0,2.0,,302.724,1.5
2950,2.0,2.0,0.0,54.0,1.0,2.0,1.0,1.0,11.0,7.0,2.0,1.0,848.61,1.5
2951,5.0,2.0,3.0,29.0,1.0,2.0,1.0,1.0,8.0,3.0,2.0,1.0,842.15,2.4
2952,2.0,2.0,0.0,58.0,1.0,2.0,1.0,1.0,8.0,5.0,2.0,2.0,1337.0,1.5
2953,2.0,2.0,0.0,70.0,1.0,6.0,1.0,1.0,7.0,7.0,2.0,,608.01,1.5
2954,4.0,2.0,2.0,27.0,2.0,2.0,1.0,1.0,12.0,3.0,2.0,3.0,390.74,2.1
